0.01 	-1.5493E-08		0.01 	7.5721E-09		0.01 	1.4935E-08		0.01 	1.8959E-08		0.01 	1.9112E-08		0.01 	6.3516E-09		0.01 	-2.0229E-08		0.01 	-2.3694E-08
0.02 	-1.5102E-08		0.02 	7.3353E-09		0.02 	1.4674E-08		0.02 	1.9380E-08		0.02 	1.9222E-08		0.02 	7.2786E-09		0.02 	-1.6915E-08		0.02 	-2.1615E-08
0.03 	-1.4234E-08		0.03 	8.4945E-09		0.03 	1.5609E-08		0.03 	1.9675E-08		0.03 	1.9583E-08		0.03 	8.5364E-09		0.03 	-1.5624E-08		0.03 	-2.1310E-08
0.04 	-1.3330E-08		0.04 	9.8471E-09		0.04 	1.5013E-08		0.04 	2.0091E-08		0.04 	1.9769E-08		0.04 	9.3120E-09		0.04 	-1.1283E-08		0.04 	-1.8173E-08
0.05 	-1.2427E-08		0.05 	9.9717E-09		0.05 	1.5981E-08		0.05 	2.0182E-08		0.05 	2.0254E-08		0.05 	9.8411E-09		0.05 	-1.1030E-08		0.05 	-1.4347E-08
0.06 	-1.1969E-08		0.06 	1.0437E-08		0.06 	1.6236E-08		0.06 	2.0520E-08		0.06 	2.0552E-08		0.06 	1.0636E-08		0.06 	-9.3713E-09		0.06 	-1.1642E-08
0.07 	-1.1112E-08		0.07 	1.1597E-08		0.07 	1.6203E-08		0.07 	2.1107E-08		0.07 	2.0875E-08		0.07 	1.1127E-08		0.07 	-8.8640E-09		0.07 	-1.0418E-08
0.08 	-1.0092E-08		0.08 	1.2961E-08		0.08 	1.7401E-08		0.08 	2.1274E-08		0.08 	2.1472E-08		0.08 	1.2097E-08		0.08 	-7.5460E-09		0.08 	-1.1237E-08
0.09 	-9.6595E-09		0.09 	1.3281E-08		0.09 	1.6484E-08		0.09 	2.1511E-08		0.09 	2.1516E-08		0.09 	1.2762E-08		0.09 	-6.2976E-09		0.09 	-7.5040E-09
0.10 	-8.8330E-09		0.10 	1.3452E-08		0.10 	1.7659E-08		0.10 	2.2135E-08		0.10 	2.1674E-08		0.10 	1.2883E-08		0.10 	-5.4465E-09		0.10 	-6.4268E-09
0.11 	-7.6350E-09		0.11 	1.4496E-08		0.11 	1.7179E-08		0.11 	2.2324E-08		0.11 	2.2273E-08		0.11 	1.3855E-08		0.11 	-3.2524E-09		0.11 	-4.4519E-09
0.12 	-6.6630E-09		0.12 	1.4890E-08		0.12 	1.7771E-08		0.12 	2.2261E-08		0.12 	2.2402E-08		0.12 	1.4684E-08		0.12 	-1.3189E-09		0.12 	-5.1029E-09
0.13 	-5.8223E-09		0.13 	1.5168E-08		0.13 	1.7762E-08		0.13 	2.2791E-08		0.13 	2.3349E-08		0.13 	1.4471E-08		0.13 	-7.1271E-10		0.13 	-3.9626E-09
0.14 	-4.9286E-09		0.14 	1.5409E-08		0.14 	1.8604E-08		0.14 	2.3246E-08		0.14 	2.3465E-08		0.14 	1.4840E-08		0.14 	4.7650E-10		0.14 	-3.3819E-09
0.15 	-4.7505E-09		0.15 	1.5817E-08		0.15 	1.8671E-08		0.15 	2.3707E-08		0.15 	2.3684E-08		0.15 	1.5604E-08		0.15 	8.3580E-10		0.15 	-1.9129E-09
0.16 	-3.8733E-09		0.16 	1.6827E-08		0.16 	1.9354E-08		0.16 	2.4064E-08		0.16 	2.4356E-08		0.16 	1.6216E-08		0.16 	4.7050E-09		0.16 	9.4083E-10
0.17 	-3.8192E-09		0.17 	1.6864E-08		0.17 	1.9051E-08		0.17 	2.4757E-08		0.17 	2.4715E-08		0.17 	1.6685E-08		0.17 	4.0407E-09		0.17 	8.5782E-11
0.18 	-2.4210E-09		0.18 	1.7203E-08		0.18 	1.9448E-08		0.18 	2.4887E-08		0.18 	2.5387E-08		0.18 	1.7570E-08		0.18 	4.7294E-09		0.17 	2.0952E-09
0.19 	-1.7343E-09		0.19 	1.7683E-08		0.19 	2.0526E-08		0.19 	2.5098E-08		0.19 	2.5330E-08		0.19 	1.7505E-08		0.19 	1.8230E-09		0.19 	-4.3609E-10
